channel_model,param1,param2,k,n,depth,blocks,seed,block_recovery_rate,residual_packet_loss,encode_us_mean,encode_us_p99,decode_us_mean,decode_us_p99,interleaver_us_mean,interleaver_us_p99,peak_mem_bytes,latency_ms
ge,2,100,4,8,1,10000,15697442691682136402,0.996800,0.002375,8.828,13.295,3.596,9.548,,,173248,11.240
ge,2,100,4,8,1,10000,4682465208168209577,0.996300,0.002425,8.863,11.852,3.549,8.566,,,173248,11.240
ge,2,100,4,8,1,10000,8553819918012863291,0.996600,0.002375,8.692,13.145,3.387,8.637,,,173248,11.240
ge,5,100,4,8,1,10000,10183623627489950170,0.965700,0.027925,8.772,11.181,4.489,9.889,,,173248,11.240
ge,5,100,4,8,1,10000,6527910054327035,0.970800,0.023150,8.509,10.550,4.408,8.626,,,173248,11.240
ge,5,100,4,8,1,10000,10354484457318385761,0.967500,0.026450,8.724,11.862,4.380,8.807,,,173248,11.240
ge,10,100,4,8,1,10000,12627503759148721397,0.919000,0.071025,8.868,12.414,5.014,11.041,,,173248,11.240
ge,10,100,4,8,1,10000,10492005530486593313,0.920300,0.070350,8.577,11.461,4.639,8.637,,,173248,11.240
ge,10,100,4,8,1,10000,2561056217905277190,0.919100,0.072000,8.562,11.111,4.949,9.047,,,173248,11.240
ge,20,100,4,8,1,10000,6858604327268639740,0.835800,0.153275,8.550,10.961,5.316,11.442,,,173248,11.240
ge,20,100,4,8,1,10000,16034574342408569573,0.853600,0.136300,8.532,10.941,4.933,8.687,,,173248,11.240
ge,20,100,4,8,1,10000,10350846036792951792,0.859700,0.129625,8.964,14.808,5.594,11.452,,,173248,11.240
ge,2,1000,4,8,1,10000,2778580523826456343,0.999900,0.000100,8.963,14.828,5.609,11.091,,,173248,11.240
ge,2,1000,4,8,1,10000,16883431196143811116,0.999800,0.000125,8.747,12.523,3.847,7.053,,,173248,11.240
ge,2,1000,4,8,1,10000,18415686118261108413,0.999600,0.000325,8.784,14.267,4.463,9.748,,,173248,11.240
ge,5,1000,4,8,1,10000,12841592382631637085,0.997700,0.001925,8.597,11.141,4.386,8.747,,,173248,11.240
ge,5,1000,4,8,1,10000,2293257465073171327,0.997000,0.002225,8.618,11.412,4.591,9.308,,,173248,11.240
ge,5,1000,4,8,1,10000,1154831223242541325,0.995500,0.003625,8.978,14.798,5.684,11.812,,,173248,11.240
ge,10,1000,4,8,1,10000,2896030383646216425,0.992200,0.006675,8.732,13.486,5.061,9.197,,,173248,11.240
ge,10,1000,4,8,1,10000,13809861568998226383,0.990300,0.008550,8.874,13.165,5.210,9.418,,,173248,11.240
ge,10,1000,4,8,1,10000,14539817710453233521,0.993800,0.005400,8.515,10.731,5.462,8.936,,,173248,11.240
ge,20,1000,4,8,1,10000,15750935399768003997,0.976800,0.022025,8.552,10.650,5.337,9.117,,,173248,11.240
ge,20,1000,4,8,1,10000,6452002627830595346,0.982400,0.016575,8.725,13.425,5.247,9.177,,,173248,11.240
ge,20,1000,4,8,1,10000,294942074785513987,0.977300,0.020775,8.854,14.788,5.805,11.381,,,173248,11.240
periodic,5,1,4,8,1,10000,2915284873177734109,1.000000,0.000000,8.872,14.818,2.296,3.858,,,173248,11.240
periodic,5,1,4,8,1,10000,8244987773374477277,1.000000,0.000000,8.684,11.532,2.253,2.966,,,173248,11.240
periodic,5,1,4,8,1,10000,7113620234662515994,1.000000,0.000000,8.499,9.929,2.196,2.454,,,173248,11.240
periodic,10,1,4,8,1,10000,15814998801813409240,1.000000,0.000000,8.521,9.157,2.200,2.294,,,173248,11.240
periodic,10,1,4,8,1,10000,6141335508301669254,1.000000,0.000000,8.478,9.107,2.204,2.285,,,173248,11.240
periodic,10,1,4,8,1,10000,18062496264985339800,1.000000,0.000000,8.518,11.332,2.203,2.725,,,173248,11.240
periodic,20,1,4,8,1,10000,5727010870720184494,1.000000,0.000000,8.521,11.081,2.206,2.735,,,173248,11.240
periodic,20,1,4,8,1,10000,11712355104721180907,1.000000,0.000000,8.503,10.400,2.201,2.565,,,173248,11.240
periodic,20,1,4,8,1,10000,997404693634727159,1.000000,0.000000,8.627,10.941,2.241,2.826,,,173248,11.240
uniform,0.01,,4,8,2,10000,11850100562927688821,1.000000,0.000000,8.505,10.269,2.253,4.389,0.293,0.696,185024,17.480
uniform,0.01,,4,8,2,10000,15590845416425688614,1.000000,0.000000,8.496,10.500,2.293,4.769,0.294,0.701,185024,17.480
uniform,0.01,,4,8,2,10000,13175848483349520311,1.000000,0.000000,8.527,10.610,2.260,4.619,0.294,0.696,185024,17.480
uniform,0.05,,4,8,2,10000,8725356443303492304,1.000000,0.000000,8.546,10.891,2.402,4.709,0.300,0.706,185024,17.480
uniform,0.05,,4,8,2,10000,7913440054226465437,1.000000,0.000000,8.493,10.691,2.370,4.429,0.296,0.696,185024,17.480
uniform,0.05,,4,8,2,10000,3724221233260511449,0.999900,0.000050,8.504,10.370,2.376,4.479,0.305,0.701,185024,17.480
uniform,0.1,,4,8,2,10000,9230231829719208386,0.999800,0.000150,8.500,10.520,2.553,6.442,0.300,0.706,185024,17.480
uniform,0.1,,4,8,2,10000,1942134714439567810,0.999300,0.000450,8.530,10.360,2.557,5.411,0.304,0.716,185024,17.480
uniform,0.1,,4,8,2,10000,17015739782543371774,0.999800,0.000175,8.491,10.260,2.553,5.651,0.301,0.706,185024,17.480
uniform,0.2,,4,8,2,10000,12257195320140161943,0.987900,0.007675,8.550,11.101,2.944,6.462,0.310,0.711,185024,17.480
uniform,0.2,,4,8,2,10000,13603358473019996028,0.990700,0.005950,8.624,11.171,2.991,6.503,0.317,0.731,185024,17.480
uniform,0.2,,4,8,2,10000,6731152325559345966,0.989800,0.006900,8.513,10.219,2.936,6.462,0.308,0.706,185024,17.480
uniform,0.3,,4,8,2,10000,6104278465029764922,0.943200,0.037125,8.494,10.540,3.266,6.453,0.307,0.716,185024,17.480
uniform,0.3,,4,8,2,10000,13949687127116303543,0.945400,0.035375,8.496,10.399,3.257,6.462,0.308,0.716,185024,17.480
uniform,0.3,,4,8,2,10000,10481289120947956252,0.941000,0.038975,8.599,10.319,3.369,6.783,0.314,0.726,185024,17.480
ge,2,100,4,8,2,10000,11822322185158527095,0.999900,0.000075,8.523,9.658,2.747,6.673,0.303,0.706,185024,17.480
ge,2,100,4,8,2,10000,8727734342723934417,0.999700,0.000125,8.541,9.698,2.840,7.384,0.304,0.706,185024,17.480
ge,2,100,4,8,2,10000,3649658647159001556,0.999900,0.000025,8.530,10.330,2.712,6.713,0.303,0.711,185024,17.480
ge,5,100,4,8,2,10000,17565295385219020889,0.985100,0.011025,8.521,10.710,3.916,8.577,0.301,0.706,185024,17.480
ge,5,100,4,8,2,10000,7021409135338836701,0.982600,0.013625,8.588,10.830,3.622,8.616,0.308,0.711,185024,17.480
ge,5,100,4,8,2,10000,8020116043501801010,0.979800,0.014575,8.532,10.420,3.619,8.597,0.304,0.706,185024,17.480
ge,10,100,4,8,2,10000,6882714838388939074,0.931000,0.058375,8.544,11.061,4.396,9.218,0.305,0.706,185024,17.480
ge,10,100,4,8,2,10000,8785015651927532271,0.940300,0.050575,8.578,10.790,4.395,8.576,0.306,0.711,185024,17.480
ge,10,100,4,8,2,10000,6453964399576300986,0.936700,0.051425,8.538,10.360,4.280,8.667,0.304,0.706,185024,17.480
ge,20,100,4,8,2,10000,18404543903215617672,0.840300,0.143025,8.504,10.290,4.707,8.586,0.304,0.711,185024,17.480
ge,20,100,4,8,2,10000,8226396874396311897,0.861100,0.123575,8.521,10.470,4.743,9.207,0.300,0.706,185024,17.480
ge,20,100,4,8,2,10000,4929487328278240574,0.845600,0.137125,8.509,10.440,4.676,8.876,0.306,0.711,185024,17.480
ge,2,1000,4,8,2,10000,18211312012481516424,0.999900,0.000025,8.564,10.880,2.957,6.903,0.305,0.706,185024,17.480
ge,2,1000,4,8,2,10000,3195471896984636594,1.000000,0.000000,8.525,10.791,2.656,5.090,0.331,0.706,185024,17.480
ge,2,1000,4,8,2,10000,16655851965400418687,1.000000,0.000000,8.571,10.610,3.244,7.184,0.303,0.706,185024,17.480
ge,5,1000,4,8,2,10000,3991297434400404965,0.998800,0.001125,8.514,10.500,3.721,7.313,0.300,0.701,185024,17.480
ge,5,1000,4,8,2,10000,12822908348427334946,0.999400,0.000475,8.527,10.761,3.942,8.836,0.302,0.706,185024,17.480
ge,5,1000,4,8,2,10000,5951125129866587067,0.998500,0.000975,8.526,10.600,3.886,7.765,0.303,0.711,185024,17.480
ge,10,1000,4,8,2,10000,3212424269843595257,0.994100,0.004850,8.544,10.570,5.425,10.720,0.302,0.706,185024,17.480
ge,10,1000,4,8,2,10000,12163158269447327122,0.992200,0.005975,8.763,12.464,5.149,11.191,0.326,0.796,185024,17.480
ge,10,1000,4,8,2,10000,14793788206530559632,0.994700,0.004325,8.657,11.392,4.750,10.490,0.306,0.711,185024,17.480
ge,20,1000,4,8,2,10000,4696417631386190398,0.983400,0.014600,8.589,10.760,4.900,10.430,0.308,0.711,185024,17.480
ge,20,1000,4,8,2,10000,7596644794583007689,0.977800,0.019775,8.516,9.768,4.752,9.378,0.300,0.706,185024,17.480
ge,20,1000,4,8,2,10000,6549014732163246843,0.986300,0.011925,8.571,11.531,4.790,9.228,0.304,0.706,185024,17.480
periodic,5,1,4,8,2,10000,6484272355274003858,1.000000,0.000000,8.514,9.778,2.212,2.525,0.243,0.315,185024,17.480
periodic,5,1,4,8,2,10000,180549209284985194,1.000000,0.000000,8.593,11.502,2.231,2.755,0.251,0.360,185024,17.480
periodic,5,1,4,8,2,10000,4247823035162027855,1.000000,0.000000,8.512,10.650,2.212,2.735,0.245,0.325,185024,17.480
periodic,10,1,4,8,2,10000,17769532727493293853,1.000000,0.000000,8.516,9.598,2.204,2.475,0.243,0.310,185024,17.480
periodic,10,1,4,8,2,10000,8136418820398940074,1.000000,0.000000,8.493,9.628,2.203,2.475,0.243,0.305,185024,17.480
periodic,10,1,4,8,2,10000,88846507229093471,1.000000,0.000000,8.524,10.270,2.211,2.555,0.246,0.340,185024,17.480
periodic,20,1,4,8,2,10000,8996117674601073064,1.000000,0.000000,8.491,9.538,2.208,2.364,0.240,0.275,185024,17.480
periodic,20,1,4,8,2,10000,12981086057658296700,1.000000,0.000000,8.536,9.819,2.210,2.585,0.244,0.325,185024,17.480
periodic,20,1,4,8,2,10000,15180179217494264286,1.000000,0.000000,8.718,11.351,2.265,2.865,0.252,0.371,185024,17.480
uniform,0.01,,4,8,4,10000,10155938656185793147,1.000000,0.000000,8.523,10.971,2.282,4.739,0.278,0.475,208576,29.960
uniform,0.01,,4,8,4,10000,4248528829433568668,1.000000,0.000000,8.532,10.189,2.277,4.910,0.282,0.478,208576,29.960
uniform,0.01,,4,8,4,10000,315293387156109220,1.000000,0.000000,8.549,11.051,2.279,4.799,0.279,0.476,208576,29.960
uniform,0.05,,4,8,4,10000,13898629641738961465,1.000000,0.000000,8.519,10.880,2.393,4.498,0.283,0.480,208576,29.960
uniform,0.05,,4,8,4,10000,12006173140288957141,1.000000,0.000000,8.527,10.961,2.460,4.428,0.282,0.478,208576,29.960
uniform,0.05,,4,8,4,10000,16931791342164243775,1.000000,0.000000,8.663,14.798,2.423,4.569,0.289,0.493,208576,29.960
uniform,0.1,,4,8,4,10000,7464231068307016066,0.999800,0.000150,8.692,11.732,2.661,5.741,0.302,0.596,208576,29.960
uniform,0.1,,4,8,4,10000,9040865156649218167,0.999300,0.000425,8.621,11.131,2.596,6.402,0.294,0.498,208576,29.960
uniform,0.1,,4,8,4,10000,9476789836518135030,0.999800,0.000075,8.607,11.321,2.682,6.482,0.295,0.496,208576,29.960
uniform,0.2,,4,8,4,10000,2488348202515504025,0.991100,0.006000,8.523,10.760,2.945,6.462,0.297,0.495,208576,29.960
uniform,0.2,,4,8,4,10000,12342617916298228360,0.987500,0.008000,8.538,11.141,2.942,6.462,0.298,0.496,208576,29.960
uniform,0.2,,4,8,4,10000,16539597650540413161,0.988700,0.007325,8.720,13.095,2.983,6.783,0.314,0.608,208576,29.960
uniform,0.3,,4,8,4,10000,155999968124013074,0.940100,0.038775,8.659,11.532,3.380,7.213,0.308,0.578,208576,29.960
uniform,0.3,,4,8,4,10000,8945912469699585646,0.942800,0.037525,8.538,10.860,3.310,6.492,0.305,0.501,208576,29.960
uniform,0.3,,4,8,4,10000,6129767966070420108,0.943800,0.035875,8.768,11.552,3.488,7.414,0.342,0.608,208576,29.960
ge,2,100,4,8,4,10000,16835903868524585691,1.000000,0.000000,8.555,11.061,2.394,4.649,0.286,0.486,208576,29.960
ge,2,100,4,8,4,10000,15288370615414818685,1.000000,0.000000,8.577,11.222,2.659,5.060,0.308,0.506,208576,29.960
ge,2,100,4,8,4,10000,12132522698781504073,1.000000,0.000000,8.541,11.001,2.956,4.979,0.283,0.478,208576,29.960
ge,5,100,4,8,4,10000,1833032298108415113,0.995000,0.003125,8.526,9.969,3.143,8.526,0.285,0.486,208576,29.960
ge,5,100,4,8,4,10000,10686676004886610037,0.995100,0.003075,8.524,10.950,3.292,8.546,0.294,0.486,208576,29.960
ge,5,100,4,8,4,10000,9460294849276078363,0.994800,0.003975,8.659,11.252,3.179,8.516,0.290,0.508,208576,29.960
ge,10,100,4,8,4,10000,11159051845834986635,0.962700,0.028200,8.580,11.131,4.035,8.587,0.292,0.485,208576,29.960
ge,10,100,4,8,4,10000,15936639840570044049,0.963900,0.025000,8.627,12.584,4.021,8.636,0.288,0.543,208576,29.960
ge,10,100,4,8,4,10000,4498486606690227963,0.966400,0.025600,8.600,11.021,3.800,8.607,0.292,0.541,208576,29.960
ge,20,100,4,8,4,10000,15090994111143825479,0.885000,0.093775,8.534,10.881,4.530,8.887,0.287,0.488,208576,29.960
ge,20,100,4,8,4,10000,3609764709967679245,0.880200,0.095425,8.590,11.161,4.521,8.727,0.289,0.493,208576,29.960
ge,20,100,4,8,4,10000,578927380895679747,0.876000,0.103025,8.720,11.712,4.530,9.348,0.301,0.568,208576,29.960
ge,2,1000,4,8,4,10000,10002307998432639253,1.000000,0.000000,8.562,11.071,2.507,5.902,0.285,0.481,208576,29.960
ge,2,1000,4,8,4,10000,12828568981140568641,1.000000,0.000000,8.545,10.770,2.434,3.056,0.284,0.481,208576,29.960
ge,2,1000,4,8,4,10000,7050130037493333433,1.000000,0.000000,8.622,14.788,2.290,2.725,0.285,0.483,208576,29.960
ge,5,1000,4,8,4,10000,4724089670680463519,0.999700,0.000075,8.553,11.021,3.235,7.193,0.285,0.483,208576,29.960
ge,5,1000,4,8,4,10000,3815254319820503368,0.998800,0.000775,8.615,11.472,3.597,8.536,0.285,0.491,208576,29.960
ge,5,1000,4,8,4,10000,9894370609557901976,0.998500,0.001100,8.691,13.445,3.579,9.458,0.317,0.606,208576,29.960
ge,10,1000,4,8,4,10000,11869404703230568177,0.994600,0.004225,8.637,10.851,5.336,9.107,0.304,0.563,208576,29.960
ge,10,1000,4,8,4,10000,9088658348576174655,0.993900,0.004275,8.709,11.812,4.420,9.999,0.301,0.601,208576,29.960
ge,10,1000,4,8,4,10000,12999428300691141506,0.997600,0.001975,8.590,11.191,3.782,9.177,0.290,0.493,208576,29.960
ge,20,1000,4,8,4,10000,396380571947207740,0.990300,0.007550,8.566,11.532,4.539,8.606,0.284,0.486,208576,29.960
ge,20,1000,4,8,4,10000,6610906055293340085,0.987000,0.011125,8.559,9.608,4.302,8.597,0.281,0.480,208576,29.960
ge,20,1000,4,8,4,10000,4479786648673820893,0.990400,0.007950,8.509,10.800,3.754,8.616,0.280,0.476,208576,29.960
periodic,5,1,4,8,4,10000,17639121221899246712,1.000000,0.000000,8.499,10.400,2.202,2.635,0.227,0.323,208576,29.960
periodic,5,1,4,8,4,10000,4151082111453121893,1.000000,0.000000,8.501,10.110,2.205,2.585,0.227,0.323,208576,29.960
periodic,5,1,4,8,4,10000,5736578649141592217,1.000000,0.000000,8.622,11.512,2.223,2.825,0.235,0.345,208576,29.960
periodic,10,1,4,8,4,10000,507958549836268549,1.000000,0.000000,8.514,10.690,2.207,2.725,0.228,0.330,208576,29.960
periodic,10,1,4,8,4,10000,2949347510525095109,1.000000,0.000000,8.731,12.433,2.271,2.986,0.241,0.395,208576,29.960
periodic,10,1,4,8,4,10000,3214945874505417198,1.000000,0.000000,8.576,10.700,2.214,2.775,0.232,0.345,208576,29.960
periodic,20,1,4,8,4,10000,16469425382899610380,1.000000,0.000000,8.564,10.770,2.224,2.796,0.232,0.345,208576,29.960
periodic,20,1,4,8,4,10000,2727285184901405002,1.000000,0.000000,8.514,10.540,2.214,2.695,0.228,0.308,208576,29.960
periodic,20,1,4,8,4,10000,3916901600436994042,1.000000,0.000000,8.519,10.681,2.206,2.655,0.228,0.318,208576,29.960
uniform,0.01,,4,8,8,10000,4955722489614687908,1.000000,0.000000,8.518,10.540,2.270,4.428,0.273,0.427,255680,54.920
uniform,0.01,,4,8,8,10000,3684735443930491567,1.000000,0.000000,8.543,10.280,2.368,4.769,0.274,0.458,255680,54.920
uniform,0.01,,4,8,8,10000,14725241427597622658,1.000000,0.000000,8.527,10.630,2.330,4.819,0.293,0.395,255680,54.920
uniform,0.05,,4,8,8,10000,1089778227611918062,1.000000,0.000000,8.518,10.610,2.463,4.809,0.281,0.420,255680,54.920
uniform,0.05,,4,8,8,10000,13548541228646817502,0.999900,0.000075,8.509,10.370,2.421,4.409,0.272,0.369,255680,54.920
uniform,0.05,,4,8,8,10000,7681731814042239721,0.999900,0.000075,8.517,10.751,2.380,4.669,0.274,0.405,255680,54.920
uniform,0.1,,4,8,8,10000,16364108501944648972,0.999200,0.000500,8.496,9.598,2.560,5.390,0.277,0.370,255680,54.920
uniform,0.1,,4,8,8,10000,1605412926555388037,0.999700,0.000125,8.482,9.257,2.547,6.442,0.275,0.369,255680,54.920
uniform,0.1,,4,8,8,10000,324730035939995182,0.999400,0.000450,8.516,10.951,2.551,6.423,0.278,0.434,255680,54.920
uniform,0.2,,4,8,8,10000,1810776851251778391,0.989800,0.006875,8.490,9.609,2.899,6.453,0.285,0.380,255680,54.920
uniform,0.2,,4,8,8,10000,771501022117703376,0.989700,0.006325,8.487,9.559,2.899,6.453,0.282,0.374,255680,54.920
uniform,0.2,,4,8,8,10000,18337862907816974858,0.990000,0.006700,8.506,10.550,2.949,6.472,0.285,0.397,255680,54.920
uniform,0.3,,4,8,8,10000,5126830503035621368,0.941500,0.038500,8.520,10.690,3.257,6.462,0.291,0.432,255680,54.920
uniform,0.3,,4,8,8,10000,6232751540552802040,0.941400,0.038500,8.526,10.169,3.245,6.472,0.284,0.387,255680,54.920
uniform,0.3,,4,8,8,10000,2137847202409730663,0.940800,0.038275,8.529,10.940,3.247,6.512,0.287,0.444,255680,54.920
ge,2,100,4,8,8,10000,1395781621564931083,1.000000,0.000000,8.487,9.648,2.287,4.429,0.269,0.363,255680,54.920
ge,2,100,4,8,8,10000,9278213356178306247,1.000000,0.000000,8.508,10.600,2.267,4.438,0.271,0.437,255680,54.920
ge,2,100,4,8,8,10000,15768702545027466563,1.000000,0.000000,8.491,9.568,2.271,4.478,0.269,0.360,255680,54.920
ge,5,100,4,8,8,10000,18020223333854839133,1.000000,0.000000,8.501,9.588,2.731,6.523,0.272,0.443,255680,54.920
ge,5,100,4,8,8,10000,15943304058294653123,0.999800,0.000125,8.562,10.560,2.573,6.412,0.271,0.412,255680,54.920
ge,5,100,4,8,8,10000,7074570201194431645,0.999500,0.000325,8.515,10.500,2.559,6.412,0.271,0.408,255680,54.920
ge,10,100,4,8,8,10000,6898023590645474311,0.991100,0.006450,8.517,10.981,3.154,8.526,0.270,0.360,255680,54.920
ge,10,100,4,8,8,10000,152188803900749546,0.986500,0.009725,8.585,11.422,3.218,8.526,0.288,0.371,255680,54.920
ge,10,100,4,8,8,10000,17972693307022797766,0.990700,0.006475,8.655,11.773,3.379,8.536,0.291,0.418,255680,54.920
ge,20,100,4,8,8,10000,2135885222943064265,0.910700,0.069700,8.581,11.762,3.950,8.596,0.312,0.462,255680,54.920
ge,20,100,4,8,8,10000,12381612941660355714,0.918900,0.060925,8.585,11.632,3.926,8.577,0.298,0.395,255680,54.920
ge,20,100,4,8,8,10000,8147277211390068541,0.914000,0.063950,8.619,11.121,3.895,8.616,0.274,0.445,255680,54.920
ge,2,1000,4,8,8,10000,3724774922402987783,1.000000,0.000000,8.790,12.925,2.471,4.599,0.288,0.569,255680,54.920
ge,2,1000,4,8,8,10000,8580202352157591441,1.000000,0.000000,8.560,11.010,2.376,5.100,0.274,0.517,255680,54.920
ge,2,1000,4,8,8,10000,6148329859724355670,1.000000,0.000000,8.582,11.171,2.387,3.707,0.270,0.427,255680,54.920
ge,5,1000,4,8,8,10000,12374584649581714586,1.000000,0.000000,8.499,10.951,2.682,5.050,0.267,0.359,255680,54.920
ge,5,1000,4,8,8,10000,14874658221615420027,1.000000,0.000000,8.515,10.450,2.322,4.538,0.268,0.379,255680,54.920
ge,5,1000,4,8,8,10000,14680872690826198263,1.000000,0.000000,8.824,14.768,2.728,6.412,0.284,0.542,255680,54.920
ge,10,1000,4,8,8,10000,9408636180903961593,0.999100,0.000800,8.675,12.975,3.476,8.356,0.277,0.519,255680,54.920
ge,10,1000,4,8,8,10000,15115479910891958744,0.998400,0.001275,8.523,10.991,3.392,8.526,0.293,0.410,255680,54.920
ge,10,1000,4,8,8,10000,2011934563264934903,1.000000,0.000000,8.621,11.431,2.837,4.900,0.274,0.468,255680,54.920
ge,20,1000,4,8,8,10000,16920098494524872600,0.991600,0.006500,8.497,10.359,3.830,8.577,0.269,0.372,255680,54.920
ge,20,1000,4,8,8,10000,14486991895032300053,0.988000,0.008075,8.641,14.758,4.174,8.746,0.275,0.482,255680,54.920
ge,20,1000,4,8,8,10000,13824340447496094720,0.995200,0.004175,8.505,9.718,3.651,8.536,0.268,0.364,255680,54.920
periodic,5,1,4,8,8,10000,3552725348352271589,1.000000,0.000000,8.562,10.600,2.214,2.725,0.211,0.288,255680,54.920
periodic,5,1,4,8,8,10000,1308501250984460037,1.000000,0.000000,8.562,9.969,2.215,2.574,0.231,0.305,255680,54.920
periodic,5,1,4,8,8,10000,11086979290710919029,1.000000,0.000000,8.536,10.069,2.207,2.525,0.213,0.301,255680,54.920
periodic,10,1,4,8,8,10000,6792506768147613175,1.000000,0.000000,8.530,10.650,2.218,2.655,0.215,0.324,255680,54.920
periodic,10,1,4,8,8,10000,2575798315810235738,1.000000,0.000000,8.742,11.101,2.260,2.876,0.229,0.344,255680,54.920
periodic,10,1,4,8,8,10000,3557332653382229312,1.000000,0.000000,8.582,10.921,2.215,2.775,0.216,0.325,255680,54.920
periodic,20,1,4,8,8,10000,15148323361209583888,1.000000,0.000000,8.525,10.800,2.215,2.755,0.229,0.333,255680,54.920
periodic,20,1,4,8,8,10000,12636554305683525256,1.000000,0.000000,8.521,10.640,2.206,2.635,0.212,0.321,255680,54.920
periodic,20,1,4,8,8,10000,7941487435216465983,1.000000,0.000000,8.519,10.640,2.212,2.746,0.211,0.305,255680,54.920
uniform,0.01,,4,12,1,10000,12476266759671349524,1.000000,0.000000,16.986,20.008,2.246,4.479,,,179136,11.560
uniform,0.01,,4,12,1,10000,15294641940326822375,1.000000,0.000000,17.102,20.498,2.289,4.779,,,179136,11.560
uniform,0.01,,4,12,1,10000,3320161737832147261,1.000000,0.000000,17.229,21.971,2.290,4.128,,,179136,11.560
uniform,0.05,,4,12,1,10000,908016419217177849,1.000000,0.000000,17.011,20.228,2.380,4.549,,,179136,11.560
uniform,0.05,,4,12,1,10000,10395321980787304453,1.000000,0.000000,17.084,20.318,2.373,4.538,,,179136,11.560
uniform,0.05,,4,12,1,10000,11173620952268710316,1.000000,0.000000,17.022,20.208,2.379,4.568,,,179136,11.560
uniform,0.1,,4,12,1,10000,14423347202020949806,1.000000,0.000000,16.955,19.807,2.579,6.462,,,179136,11.560
uniform,0.1,,4,12,1,10000,407737569910647198,1.000000,0.000000,16.960,19.998,2.554,6.432,,,179136,11.560
uniform,0.1,,4,12,1,10000,18350598668450082542,1.000000,0.000000,16.951,19.797,2.556,6.432,,,179136,11.560
uniform,0.2,,4,12,1,10000,10632431954020194829,0.999900,0.000075,16.977,20.028,3.004,6.482,,,179136,11.560
uniform,0.2,,4,12,1,10000,9172572347869024860,1.000000,0.000000,17.000,20.098,2.953,6.482,,,179136,11.560
uniform,0.2,,4,12,1,10000,9207115634588148729,0.999900,0.000100,17.003,20.349,2.980,6.482,,,179136,11.560
uniform,0.3,,4,12,1,10000,3798259253530773128,0.997600,0.001750,16.975,20.188,3.457,8.546,,,179136,11.560
uniform,0.3,,4,12,1,10000,1147578328765541456,0.998200,0.001500,16.942,19.838,3.443,8.537,,,179136,11.560
uniform,0.3,,4,12,1,10000,15893457646106867157,0.998300,0.001325,17.031,20.239,3.437,8.546,,,179136,11.560
ge,2,100,4,12,1,10000,7158971574985181197,0.999700,0.000250,16.946,19.878,3.372,8.656,,,179136,11.560
ge,2,100,4,12,1,10000,9724564923351070762,0.999300,0.000600,17.025,20.459,3.520,8.717,,,179136,11.560
ge,2,100,4,12,1,10000,9338884597693378113,0.999800,0.000100,16.986,20.389,3.515,8.746,,,179136,11.560
ge,5,100,4,12,1,10000,15094817740249193580,0.985900,0.011675,16.978,20.108,5.132,8.917,,,179136,11.560
ge,5,100,4,12,1,10000,1418360174784551573,0.986100,0.011375,17.008,20.589,5.662,9.738,,,179136,11.560
ge,5,100,4,12,1,10000,877428083938450845,0.987500,0.010175,17.227,23.244,5.367,10.670,,,179136,11.560
ge,10,100,4,12,1,10000,10146598461994864243,0.949100,0.044250,17.064,20.589,6.292,9.338,,,179136,11.560
ge,10,100,4,12,1,10000,14758590540644558107,0.945800,0.048100,17.014,20.278,6.552,10.179,,,179136,11.560
ge,10,100,4,12,1,10000,1016023807680212936,0.947000,0.047025,17.078,21.110,5.882,11.212,,,179136,11.560
ge,20,100,4,12,1,10000,5577957988055996673,0.872000,0.120025,17.298,26.270,6.587,11.472,,,179136,11.560
ge,20,100,4,12,1,10000,13112621540382975603,0.873700,0.117650,17.173,21.731,6.770,11.362,,,179136,11.560
ge,20,100,4,12,1,10000,7837978998156319267,0.878500,0.112900,17.044,20.489,6.574,9.468,,,179136,11.560
ge,2,1000,4,12,1,10000,5584861491773525026,1.000000,0.000000,16.994,20.198,3.641,8.937,,,179136,11.560
ge,2,1000,4,12,1,10000,4679891104703215199,1.000000,0.000000,16.966,19.998,4.179,9.468,,,179136,11.560
ge,2,1000,4,12,1,10000,13825917622703597455,0.999900,0.000075,17.027,20.338,3.846,9.799,,,179136,11.560
ge,5,1000,4,12,1,10000,11507651079539073889,0.999300,0.000550,16.975,20.128,5.078,9.908,,,179136,11.560
ge,5,1000,4,12,1,10000,9181537836240481205,0.998400,0.001275,16.963,20.118,5.639,9.478,,,179136,11.560
ge,5,1000,4,12,1,10000,16354856058944615614,0.999200,0.000600,16.979,20.128,5.024,9.528,,,179136,11.560
ge,10,1000,4,12,1,10000,12597376168902102568,0.994300,0.004600,16.950,19.958,5.908,9.748,,,179136,11.560
ge,10,1000,4,12,1,10000,75766599650437065,0.993800,0.005800,16.991,20.088,5.524,10.370,,,179136,11.560
ge,10,1000,4,12,1,10000,4390967437192642347,0.994600,0.005075,17.018,20.208,5.713,10.720,,,179136,11.560
ge,20,1000,4,12,1,10000,936999304630306618,0.986200,0.012050,17.052,20.178,7.212,10.981,,,179136,11.560
ge,20,1000,4,12,1,10000,10687341990608814681,0.982800,0.016125,16.976,20.038,6.927,9.438,,,179136,11.560
ge,20,1000,4,12,1,10000,4720927311383536389,0.986600,0.012500,17.059,20.489,6.959,10.019,,,179136,11.560
periodic,5,1,4,12,1,10000,3803862007750707844,1.000000,0.000000,17.003,20.258,2.211,2.745,,,179136,11.560
